exec_date,index,entity,year,period,total
2020-12-16 16:47:38.421518,257,91000,2018,11,0.0
2020-12-16 16:47:38.421518,258,91000,2018,12,0.0
2020-12-16 16:47:38.421518,259,91000,2018,13,0.0
2020-12-16 16:47:38.421518,260,91000,2019,1,1.2541
2020-12-16 16:47:38.421518,261,91000,2019,2,1.2541
2020-12-16 16:47:38.421518,262,91000,2019,3,0.0
2020-12-16 16:47:38.421518,263,91000,2019,4,0.0
2020-12-16 16:47:38.421518,264,91000,2019,5,0.0
2020-12-16 16:47:38.421518,265,91000,2019,6,0.0
2020-12-16 16:47:38.421518,266,91000,2019,7,1.2541
2020-12-16 16:47:38.421518,267,91000,2019,8,0.0
2020-12-16 16:47:38.421518,268,91000,2019,9,0.0
2020-12-16 16:47:38.421518,269,91000,2019,10,0.0
2020-12-16 16:47:38.421518,270,91000,2019,11,0.0
2020-12-16 16:47:38.421518,271,91000,2019,12,0.0
2020-12-16 16:47:38.421518,272,91000,2019,13,0.0
2020-12-16 16:47:38.421518,273,91000,2020,1,0.0
2020-12-16 16:47:38.421518,274,91000,2020,2,0.0
2020-12-16 16:47:38.421518,275,91000,2020,3,0.0
2020-12-16 16:47:38.421518,276,91000,2020,4,0.0
2020-12-16 16:47:38.421518,277,91000,2020,5,0.0
2020-12-16 16:47:38.421518,278,91000,2020,6,0.0
2020-12-16 16:47:38.421518,279,91000,2020,7,0.0
2020-12-16 16:47:38.421518,280,91000,2020,8,0.0
2020-12-16 16:47:38.421518,281,91000,2020,9,0.0
2020-12-16 16:47:38.421518,282,91000,2020,10,0.0
2020-12-16 16:47:38.421518,283,91000,2020,11,0.0
2020-12-16 16:47:38.421518,284,91000,2020,12,0.0
2020-12-16 16:47:38.421518,285,91000,2020,13,0.0
2020-12-16 16:47:38.421518,286,05000,2010,1,0.2638
2020-12-16 16:47:38.421518,287,05000,2010,2,0.3792
2020-12-16 16:47:38.421518,288,05000,2010,3,0.4451
2020-12-16 16:47:38.421518,289,05000,2010,4,0.2143
2020-12-16 16:47:38.421518,290,05000,2010,5,0.4451
2020-12-16 16:47:38.421518,291,05000,2010,6,0.2803
2020-12-16 16:47:38.421518,292,05000,2010,7,0.2638
2020-12-16 16:47:38.421518,293,05000,2010,8,0.3297
2020-12-16 16:47:38.421518,294,05000,2010,9,0.3132
2020-12-16 16:47:38.421518,295,05000,2010,10,0.1813
2020-12-16 16:47:38.421518,296,05000,2010,11,0.2638
2020-12-16 16:47:38.421518,297,05000,2010,12,0.2803
2020-12-16 16:47:38.421518,298,05000,2010,13,0.4946
2020-12-16 16:47:38.421518,299,05000,2011,1,0.2116
2020-12-16 16:47:38.421518,300,05000,2011,2,0.3418
2020-12-16 16:47:38.421518,301,05000,2011,3,0.3581
2020-12-16 16:47:38.421518,302,05000,2011,4,0.2279
2020-12-16 16:47:38.421518,303,05000,2011,5,0.3093
2020-12-16 16:47:38.421518,304,05000,2011,6,0.293
2020-12-16 16:47:38.421518,305,05000,2011,7,0.3418
2020-12-16 16:47:38.421518,306,05000,2011,8,0.2767
2020-12-16 16:47:38.421518,307,05000,2011,9,0.3744
2020-12-16 16:47:38.421518,308,05000,2011,10,0.6348
2020-12-16 16:47:38.421518,309,05000,2011,11,0.5046
2020-12-16 16:47:38.421518,310,05000,2011,12,0.2279
2020-12-16 16:47:38.421518,311,05000,2011,13,0.5534
2020-12-16 16:47:38.421518,312,05000,2012,1,0.6751
2020-12-16 16:47:38.421518,313,05000,2012,2,0.4822
2020-12-16 16:47:38.421518,314,05000,2012,3,0.4018
2020-12-16 16:47:38.421518,315,05000,2012,4,0.4018
2020-12-16 16:47:38.421518,316,05000,2012,5,0.3375
2020-12-16 16:47:38.421518,317,05000,2012,6,0.45
2020-12-16 16:47:38.421518,318,05000,2012,7,0.3054
2020-12-16 16:47:38.421518,319,05000,2012,8,0.2893
2020-12-16 16:47:38.421518,320,05000,2012,9,0.3375
2020-12-16 16:47:38.421518,321,05000,2012,10,0.3857
2020-12-16 16:47:38.421518,322,05000,2012,11,0.5465
2020-12-16 16:47:38.421518,323,05000,2012,12,0.1447
2020-12-16 16:47:38.421518,324,05000,2012,13,0.2893
2020-12-16 16:47:38.421518,325,05000,2013,1,0.2698
2020-12-16 16:47:38.421518,326,05000,2013,2,0.2381
2020-12-16 16:47:38.421518,327,05000,2013,3,0.4127
2020-12-16 16:47:38.421518,328,05000,2013,4,0.2064
2020-12-16 16:47:38.421518,329,05000,2013,5,0.254
2020-12-16 16:47:38.421518,330,05000,2013,6,0.3651
2020-12-16 16:47:38.421518,331,05000,2013,7,0.2222
2020-12-16 16:47:38.421518,332,05000,2013,8,0.5238
2020-12-16 16:47:38.421518,333,05000,2013,9,0.5238
2020-12-16 16:47:38.421518,334,05000,2013,10,0.5873
2020-12-16 16:47:38.421518,335,05000,2013,11,0.3968
2020-12-16 16:47:38.421518,336,05000,2013,12,0.4445
2020-12-16 16:47:38.421518,337,05000,2013,13,0.4603
2020-12-16 16:47:38.421518,338,05000,2014,1,0.3449
2020-12-16 16:47:38.421518,339,05000,2014,2,0.5017
2020-12-16 16:47:38.421518,340,05000,2014,3,0.5644
2020-12-16 16:47:38.421518,341,05000,2014,4,0.3763
2020-12-16 16:47:38.421518,342,05000,2014,5,0.3449
2020-12-16 16:47:38.421518,343,05000,2014,6,0.439
2020-12-16 16:47:38.421518,344,05000,2014,7,0.6115
2020-12-16 16:47:38.421518,345,05000,2014,8,0.4704
2020-12-16 16:47:38.421518,346,05000,2014,9,0.4704
2020-12-16 16:47:38.421518,347,05000,2014,10,0.6271
2020-12-16 16:47:38.421518,348,05000,2014,11,0.1568
2020-12-16 16:47:38.421518,349,05000,2014,12,0.439
2020-12-16 16:47:38.421518,350,05000,2014,13,0.2352
2020-12-16 16:47:38.421518,351,05000,2015,1,0.5886
2020-12-16 16:47:38.421518,352,05000,2015,2,0.4956
2020-12-16 16:47:38.421518,353,05000,2015,3,0.3562
2020-12-16 16:47:38.421518,354,05000,2015,4,0.3872
2020-12-16 16:47:38.421518,355,05000,2015,5,0.4802
2020-12-16 16:47:38.421518,356,05000,2015,6,0.4337
2020-12-16 16:47:38.421518,357,05000,2015,7,0.2943
2020-12-16 16:47:38.421518,358,05000,2015,8,0.3098
2020-12-16 16:47:38.421518,359,05000,2015,9,0.2014
2020-12-16 16:47:38.421518,360,05000,2015,10,0.1704
2020-12-16 16:47:38.421518,361,05000,2015,11,0.1394
2020-12-16 16:47:38.421518,362,05000,2015,12,0.1704
2020-12-16 16:47:38.421518,363,05000,2015,13,0.2168
2020-12-16 16:47:38.421518,364,05000,2016,1,0.0612
2020-12-16 16:47:38.421518,365,05000,2016,2,0.3061
2020-12-16 16:47:38.421518,366,05000,2016,3,0.2142
2020-12-16 16:47:38.421518,367,05000,2016,4,0.0765
2020-12-16 16:47:38.421518,368,05000,2016,5,0.0918
2020-12-16 16:47:38.421518,369,05000,2016,6,0.0765
2020-12-16 16:47:38.421518,370,05000,2016,7,0.1224
2020-12-16 16:47:38.421518,371,05000,2016,8,0.0918
2020-12-16 16:47:38.421518,372,05000,2016,9,0.153
2020-12-16 16:47:38.421518,373,05000,2016,10,0.1224
2020-12-16 16:47:38.421518,374,05000,2016,11,0.1224
2020-12-16 16:47:38.421518,375,05000,2016,12,0.0306
2020-12-16 16:47:38.421518,376,05000,2016,13,0.1071
2020-12-16 16:47:38.421518,377,05000,2017,1,0.0907
2020-12-16 16:47:38.421518,378,05000,2017,2,0.1059
2020-12-16 16:47:38.421518,379,05000,2017,3,0.121
2020-12-16 16:47:38.421518,380,05000,2017,4,0.1059
2020-12-16 16:47:38.421518,381,05000,2017,5,0.1663
2020-12-16 16:47:38.421518,382,05000,2017,6,0.1663
2020-12-16 16:47:38.421518,383,05000,2017,7,0.1512
2020-12-16 16:47:38.421518,384,05000,2017,8,0.2268
2020-12-16 16:47:38.421518,385,05000,2017,9,0.121
2020-12-16 16:47:38.421518,386,05000,2017,10,0.3629
2020-12-16 16:47:38.421518,387,05000,2017,11,0.3327
2020-12-16 16:47:38.421518,388,05000,2017,12,0.2117
2020-12-16 16:47:38.421518,389,05000,2017,13,0.3024
2020-12-16 16:47:38.421518,390,05000,2018,1,0.4334
2020-12-16 16:47:38.421518,391,05000,2018,2,0.4185
2020-12-16 16:47:38.421518,392,05000,2018,3,0.4783
2020-12-16 16:47:38.421518,393,05000,2018,4,0.6576
2020-12-16 16:47:38.421518,394,05000,2018,5,0.5829
2020-12-16 16:47:38.421518,395,05000,2018,6,0.3139
2020-12-16 16:47:38.421518,396,05000,2018,7,0.1196
2020-12-16 16:47:38.421518,397,05000,2018,8,0.3587
2020-12-16 16:47:38.421518,398,05000,2018,9,0.3886
2020-12-16 16:47:38.421518,399,05000,2018,10,0.3587
2020-12-16 16:47:38.421518,400,05000,2018,11,0.4334
2020-12-16 16:47:38.421518,401,05000,2018,12,1.3003
2020-12-16 16:47:38.421518,402,05000,2018,13,1.0163
2020-12-16 16:47:38.421518,403,05000,2019,1,0.4137
2020-12-16 16:47:38.421518,404,05000,2019,2,0.4728
2020-12-16 16:47:38.421518,405,05000,2019,3,0.3398
2020-12-16 16:47:38.421518,406,05000,2019,4,0.4137
2020-12-16 16:47:38.421518,407,05000,2019,5,0.2955
2020-12-16 16:47:38.421518,408,05000,2019,6,0.5023
2020-12-16 16:47:38.421518,409,05000,2019,7,0.458
2020-12-16 16:47:38.421518,410,05000,2019,8,0.4137
2020-12-16 16:47:38.421518,411,05000,2019,9,0.5023
2020-12-16 16:47:38.421518,412,05000,2019,10,0.4728
2020-12-16 16:47:38.421518,413,05000,2019,11,0.4876
2020-12-16 16:47:38.421518,414,05000,2019,12,0.3546
2020-12-16 16:47:38.421518,415,05000,2019,13,0.3103
2020-12-16 16:47:38.421518,416,05000,2020,1,0.1461
2020-12-16 16:47:38.421518,417,05000,2020,2,0.1315
2020-12-16 16:47:38.421518,418,05000,2020,3,0.0292
2020-12-16 16:47:38.421518,419,05000,2020,4,0.0
2020-12-16 16:47:38.421518,420,05000,2020,5,0.0
2020-12-16 16:47:38.421518,421,05000,2020,6,0.0
2020-12-16 16:47:38.421518,422,05000,2020,7,0.0
2020-12-16 16:47:38.421518,423,05000,2020,8,0.0
2020-12-16 16:47:38.421518,424,05000,2020,9,0.0
2020-12-16 16:47:38.421518,425,05000,2020,10,0.0
2020-12-16 16:47:38.421518,426,05000,2020,11,0.0
2020-12-16 16:47:38.421518,427,05000,2020,12,0.0
2020-12-16 16:47:38.421518,428,05000,2020,13,0.0
2020-12-16 16:47:38.421518,429,81000,2010,1,0.0
2020-12-16 16:47:38.421518,430,81000,2010,2,0.0
2020-12-16 16:47:38.421518,431,81000,2010,3,0.0
2020-12-16 16:47:38.421518,432,81000,2010,4,0.0
2020-12-16 16:47:38.421518,433,81000,2010,5,0.0
2020-12-16 16:47:38.421518,434,81000,2010,6,0.0
2020-12-16 16:47:38.421518,435,81000,2010,7,0.0
2020-12-16 16:47:38.421518,436,81000,2010,8,0.0
2020-12-16 16:47:38.421518,437,81000,2010,9,0.0
2020-12-16 16:47:38.421518,438,81000,2010,10,0.404
2020-12-16 16:47:38.421518,439,81000,2010,11,0.0
2020-12-16 16:47:38.421518,440,81000,2010,12,0.0
2020-12-16 16:47:38.421518,441,81000,2010,13,0.404
2020-12-16 16:47:38.421518,442,81000,2011,1,1.1973
2020-12-16 16:47:38.421518,443,81000,2011,2,0.7982
2020-12-16 16:47:38.421518,444,81000,2011,3,0.0
2020-12-16 16:47:38.421518,445,81000,2011,4,1.9955
2020-12-16 16:47:38.421518,446,81000,2011,5,0.0
2020-12-16 16:47:38.421518,447,81000,2011,6,0.3991
2020-12-16 16:47:38.421518,448,81000,2011,7,0.7982
2020-12-16 16:47:38.421518,449,81000,2011,8,0.7982
2020-12-16 16:47:38.421518,450,81000,2011,9,1.5964
2020-12-16 16:47:38.421518,451,81000,2011,10,0.0
2020-12-16 16:47:38.421518,452,81000,2011,11,0.7982
2020-12-16 16:47:38.421518,453,81000,2011,12,0.7982
2020-12-16 16:47:38.421518,454,81000,2011,13,0.7982
