exec_date,index,entity,year,period,total
2020-12-15 09:25:50.657935,362,08000,2015,12,3.2101
2020-12-15 09:25:50.657935,363,08000,2015,13,2.438
2020-12-15 09:25:50.657935,364,08000,2016,1,2.6107
2020-12-15 09:25:50.657935,365,08000,2016,2,3.2132
2020-12-15 09:25:50.657935,366,08000,2016,3,3.9362
2020-12-15 09:25:50.657935,367,08000,2016,4,3.2132
2020-12-15 09:25:50.657935,368,08000,2016,5,2.2493
2020-12-15 09:25:50.657935,369,08000,2016,6,2.6509
2020-12-15 09:25:50.657935,370,08000,2016,7,2.8116
2020-12-15 09:25:50.657935,371,08000,2016,8,3.2936
2020-12-15 09:25:50.657935,372,08000,2016,9,2.9321
2020-12-15 09:25:50.657935,373,08000,2016,10,2.9722
2020-12-15 09:25:50.657935,374,08000,2016,11,3.0927
2020-12-15 09:25:50.657935,375,08000,2016,12,2.6911
2020-12-15 09:25:50.657935,376,08000,2016,13,4.0567
2020-12-15 09:25:50.657935,377,08000,2017,1,2.3828
2020-12-15 09:25:50.657935,378,08000,2017,2,3.177
2020-12-15 09:25:50.657935,379,08000,2017,3,3.5344
2020-12-15 09:25:50.657935,380,08000,2017,4,2.6607
2020-12-15 09:25:50.657935,381,08000,2017,5,3.455
2020-12-15 09:25:50.657935,382,08000,2017,6,3.0182
2020-12-15 09:25:50.657935,383,08000,2017,7,2.7402
2020-12-15 09:25:50.657935,384,08000,2017,8,2.7005
2020-12-15 09:25:50.657935,385,08000,2017,9,2.9387
2020-12-15 09:25:50.657935,386,08000,2017,10,3.2167
2020-12-15 09:25:50.657935,387,08000,2017,11,2.3828
2020-12-15 09:25:50.657935,388,08000,2017,12,2.899
2020-12-15 09:25:50.657935,389,08000,2017,13,3.2167
2020-12-15 09:25:50.657935,390,08000,2018,1,2.278
2020-12-15 09:25:50.657935,391,08000,2018,2,2.8278
2020-12-15 09:25:50.657935,392,08000,2018,3,3.7311
2020-12-15 09:25:50.657935,393,08000,2018,4,2.4743
2020-12-15 09:25:50.657935,394,08000,2018,5,2.8278
2020-12-15 09:25:50.657935,395,08000,2018,6,2.8278
2020-12-15 09:25:50.657935,396,08000,2018,7,3.1027
2020-12-15 09:25:50.657935,397,08000,2018,8,2.4351
2020-12-15 09:25:50.657935,398,08000,2018,9,2.71
2020-12-15 09:25:50.657935,399,08000,2018,10,2.9849
2020-12-15 09:25:50.657935,400,08000,2018,11,3.3777
2020-12-15 09:25:50.657935,401,08000,2018,12,2.9064
2020-12-15 09:25:50.657935,402,08000,2018,13,2.8671
2020-12-15 09:25:50.657935,403,08000,2019,1,2.5254
2020-12-15 09:25:50.657935,404,08000,2019,2,2.7585
2020-12-15 09:25:50.657935,405,08000,2019,3,2.5643
2020-12-15 09:25:50.657935,406,08000,2019,4,3.2248
2020-12-15 09:25:50.657935,407,08000,2019,5,2.7197
2020-12-15 09:25:50.657935,408,08000,2019,6,3.3413
2020-12-15 09:25:50.657935,409,08000,2019,7,2.7585
2020-12-15 09:25:50.657935,410,08000,2019,8,3.4579
2020-12-15 09:25:50.657935,411,08000,2019,9,2.2923
2020-12-15 09:25:50.657935,412,08000,2019,10,3.4968
2020-12-15 09:25:50.657935,413,08000,2019,11,2.4477
2020-12-15 09:25:50.657935,414,08000,2019,12,3.1082
2020-12-15 09:25:50.657935,415,08000,2019,13,2.6808
2020-12-15 09:25:50.657935,416,08000,2020,1,2.768
2020-12-15 09:25:50.657935,417,08000,2020,2,2.9987
2020-12-15 09:25:50.657935,418,08000,2020,3,2.6527
2020-12-15 09:25:50.657935,419,08000,2020,4,1.8454
2020-12-15 09:25:50.657935,420,08000,2020,5,0.3845
2020-12-15 09:25:50.657935,421,08000,2020,6,0.0
2020-12-15 09:25:50.657935,422,08000,2020,7,0.0
2020-12-15 09:25:50.657935,423,08000,2020,8,0.0
2020-12-15 09:25:50.657935,424,08000,2020,9,0.0
2020-12-15 09:25:50.657935,425,08000,2020,10,0.0
2020-12-15 09:25:50.657935,426,08000,2020,11,0.0
2020-12-15 09:25:50.657935,427,08000,2020,12,0.0
2020-12-15 09:25:50.657935,428,08000,2020,13,0.0
2020-12-15 09:25:50.657935,429,13000,2010,1,1.2628
2020-12-15 09:25:50.657935,430,13000,2010,2,1.4143
2020-12-15 09:25:50.657935,431,13000,2010,3,1.2628
2020-12-15 09:25:50.657935,432,13000,2010,4,1.1617
2020-12-15 09:25:50.657935,433,13000,2010,5,0.7577
2020-12-15 09:25:50.657935,434,13000,2010,6,0.8082
2020-12-15 09:25:50.657935,435,13000,2010,7,0.8082
2020-12-15 09:25:50.657935,436,13000,2010,8,0.4546
2020-12-15 09:25:50.657935,437,13000,2010,9,0.8587
2020-12-15 09:25:50.657935,438,13000,2010,10,0.7071
2020-12-15 09:25:50.657935,439,13000,2010,11,1.0102
2020-12-15 09:25:50.657935,440,13000,2010,12,0.6566
2020-12-15 09:25:50.657935,441,13000,2010,13,0.8587
2020-12-15 09:25:50.657935,442,13000,2011,1,0.849
2020-12-15 09:25:50.657935,443,13000,2011,2,1.2485
2020-12-15 09:25:50.657935,444,13000,2011,3,1.0987
2020-12-15 09:25:50.657935,445,13000,2011,4,0.9988
2020-12-15 09:25:50.657935,446,13000,2011,5,0.9988
2020-12-15 09:25:50.657935,447,13000,2011,6,0.9489
2020-12-15 09:25:50.657935,448,13000,2011,7,0.8989
2020-12-15 09:25:50.657935,449,13000,2011,8,0.9988
2020-12-15 09:25:50.657935,450,13000,2011,9,0.9988
