exec_date,date,entity,year,period,value,forecast,ci_inf,ci_sup
2020-11-13 13:00:22.845705,2020-04-19,68000,2020.0,5.0,,16624,15489.231322636875,17758.12005334097
2020-11-13 13:00:22.845705,2020-04-19,68001,2020.0,5.0,,7286,6474.29171006263,8097.32690626744
2020-11-13 13:00:22.845705,2020-04-19,70000,2020.0,5.0,,4374,3670.131305091487,5077.0267645736585
2020-11-13 13:00:22.845705,2020-04-19,70001,2020.0,5.0,,1338,1336.0348995485945,1339.5376110091158
2020-11-13 13:00:22.845705,2020-04-19,73000,2020.0,5.0,,3422,2965.9667497731266,3877.592372718292
2020-11-13 13:00:22.845705,2020-04-19,73001,2020.0,5.0,,1073,947.5977090826551,1199.338978172456
2020-11-13 13:00:22.845705,2020-04-19,76000,2020.0,5.0,,29854,27117.874752602664,32590.589389057655
2020-11-13 13:00:22.845705,2020-04-19,76001,2020.0,5.0,,0,0.0,2048.3270425099345
2020-11-13 13:00:22.845705,2020-04-19,81000,2020.0,5.0,,1429,1259.7173926511668,1597.3844323499284
2020-11-13 13:00:22.845705,2020-04-19,81001,2020.0,5.0,,792,765.5581749633972,818.8162290227266
2020-11-13 13:00:22.845705,2020-04-19,85000,2020.0,5.0,,1758,1567.5463406351078,1947.54991844579
2020-11-13 13:00:22.845705,2020-04-19,85001,2020.0,5.0,,696,621.878421430635,769.3131769919889
2020-11-13 13:00:22.845705,2020-04-19,86000,2020.0,5.0,,714,464.6014982771553,963.4081174426669
2020-11-13 13:00:22.845705,2020-04-19,86001,2020.0,5.0,,74,24.313255746316067,123.38857022803953
2020-11-13 13:00:22.845705,2020-04-19,88000,2020.0,5.0,,200,168.33680567484055,232.37185817622822
2020-11-13 13:00:22.845705,2020-04-19,88001,2020.0,5.0,,218,192.04628247543587,243.35529515652763
2020-11-13 13:00:22.845705,2020-04-19,91000,2020.0,5.0,,186,128.0036758499156,243.5285957206756
2020-11-13 13:00:22.845705,2020-04-19,91001,2020.0,5.0,,106,82.1255933134195,128.96493948074283
2020-11-13 13:00:22.845705,2020-04-19,94000,2020.0,5.0,,217,201.55398086674217,233.2628519434919
2020-11-13 13:00:22.845705,2020-04-19,94001,2020.0,5.0,,167,153.3197187803375,181.67816460873217
2020-11-13 13:00:22.845705,2020-04-19,95000,2020.0,5.0,,396,367.0481292085569,424.9505538365964
2020-11-13 13:00:22.845705,2020-04-19,95001,2020.0,5.0,,473,272.54452204026404,673.8173114200563
2020-11-13 13:00:22.845705,2020-04-19,97000,2020.0,5.0,,114,105.90739186457753,122.47042863181642
2020-11-13 13:00:22.845705,2020-04-19,97001,2020.0,5.0,,35,25.485853851429813,43.996712163809775
2020-11-13 13:00:22.845705,2020-04-19,99000,2020.0,5.0,,9,0.0,41.428457951285345
2020-11-13 13:00:22.845705,2020-04-19,99001,2020.0,5.0,,0,0.0,0.0
2020-11-13 13:00:22.845705,2020-05-17,00000,2020.0,6.0,,253648,250162.80463555144,257133.46416478188
2020-11-13 13:00:22.845705,2020-05-17,05000,2020.0,6.0,,37840,33858.28275647826,41820.98047888489
2020-11-13 13:00:22.845705,2020-05-17,05001,2020.0,6.0,,21875,19078.637599646907,24671.775102014035
2020-11-13 13:00:22.845705,2020-05-17,08000,2020.0,6.0,,15475,14105.573738209085,16844.34548350257
2020-11-13 13:00:22.845705,2020-05-17,08001,2020.0,6.0,,8482,7583.145736182945,9381.829831295017
2020-11-13 13:00:22.845705,2020-05-17,11001,2020.0,6.0,,2346037,1802197.963195967,2889876.193813791
2020-11-13 13:00:22.845705,2020-05-17,13000,2020.0,6.0,,8542,5854.988075669964,11228.088673033002
2020-11-13 13:00:22.845705,2020-05-17,13001,2020.0,6.0,,5757,5066.990661005456,6447.831710423655
2020-11-13 13:00:22.845705,2020-05-17,15000,2020.0,6.0,,4212,2724.6523348743026,5698.404445577822
2020-11-13 13:00:22.845705,2020-05-17,15001,2020.0,6.0,,557,449.44591684286274,665.2827995698585
2020-11-13 13:00:22.845705,2020-05-17,17000,2020.0,6.0,,1675,1421.8559959432557,1928.865849920143
2020-11-13 13:00:22.845705,2020-05-17,17001,2020.0,6.0,,709,397.6989394270479,1021.2569012821209
2020-11-13 13:00:22.845705,2020-05-17,18000,2020.0,6.0,,1893,1653.4693628499615,2132.8719753411183
2020-11-13 13:00:22.845705,2020-05-17,18001,2020.0,6.0,,967,860.5341843822472,1073.016130321806
2020-11-13 13:00:22.845705,2020-05-17,19000,2020.0,6.0,,3732,2793.010951395281,4671.354150569774
2020-11-13 13:00:22.845705,2020-05-17,19001,2020.0,6.0,,386,258.736888078529,513.4123409181561
2020-11-13 13:00:22.845705,2020-05-17,20000,2020.0,6.0,,5386,4812.140455287756,5959.7124410222405
2020-11-13 13:00:22.845705,2020-05-17,20001,2020.0,6.0,,2371,2282.97649765626,2458.718748196219
2020-11-13 13:00:22.845705,2020-05-17,23000,2020.0,6.0,,5797,4448.420582319498,7145.802232215247
2020-11-13 13:00:22.845705,2020-05-17,23001,2020.0,6.0,,1197,665.0966187208699,1729.7736590207658
2020-11-13 13:00:22.845705,2020-05-17,25000,2020.0,6.0,,12216,10574.790895516087,13857.620791601274
2020-11-13 13:00:22.845705,2020-05-17,27000,2020.0,6.0,,894,815.1641989573802,972.5837681226258
2020-11-13 13:00:22.845705,2020-05-17,27001,2020.0,6.0,,602,393.3537221110058,810.6752563136725
2020-11-13 13:00:22.845705,2020-05-17,41000,2020.0,6.0,,5559,5009.667552072473,6108.967916950964
2020-11-13 13:00:22.845705,2020-05-17,41001,2020.0,6.0,,2775,2397.9450670489045,3152.808377134111
2020-11-13 13:00:22.845705,2020-05-17,44000,2020.0,6.0,,4828,4258.595051480499,5396.928583889174
2020-11-13 13:00:22.845705,2020-05-17,44001,2020.0,6.0,,1388,883.5036662696091,1891.9181220150642
2020-11-13 13:00:22.845705,2020-05-17,47000,2020.0,6.0,,5014,4018.6291560859686,6009.997950458421
2020-11-13 13:00:22.845705,2020-05-17,47001,2020.0,6.0,,591,463.05809032244696,718.0875122195512
2020-11-13 13:00:22.845705,2020-05-17,50000,2020.0,6.0,,8451,8098.3541214509605,8803.142171272688
2020-11-13 13:00:22.845705,2020-05-17,50001,2020.0,6.0,,7184,7122.4229120564805,7246.48576412374
2020-11-13 13:00:22.845705,2020-05-17,52000,2020.0,6.0,,8200,7586.259243475283,8813.724863128064
2020-11-13 13:00:22.845705,2020-05-17,52001,2020.0,6.0,,3526,2949.637041427706,4102.464931331129
2020-11-13 13:00:22.845705,2020-05-17,54000,2020.0,6.0,,7772,6463.421700534241,9080.578299465758
2020-11-13 13:00:22.845705,2020-05-17,54001,2020.0,6.0,,5234,4675.955420138153,5793.005025119714
2020-11-13 13:00:22.845705,2020-05-17,63000,2020.0,6.0,,2043,1463.1913874808297,2623.581616383447
2020-11-13 13:00:22.845705,2020-05-17,63001,2020.0,6.0,,1334,905.2504254924431,1763.746108926449
2020-11-13 13:00:22.845705,2020-05-17,66000,2020.0,6.0,,3393,2844.128427792089,3941.2674002117606
2020-11-13 13:00:22.845705,2020-05-17,66001,2020.0,6.0,,1329,1179.6907364047092,1477.4693785898148
2020-11-13 13:00:22.845705,2020-05-17,68000,2020.0,6.0,,14178,13043.71092397378,15312.599654677873
2020-11-13 13:00:22.845705,2020-05-17,68001,2020.0,6.0,,6097,5205.978522391936,6988.30147683801
2020-11-13 13:00:22.845705,2020-05-17,70000,2020.0,6.0,,7506,6636.762718150289,8375.226039555797
2020-11-13 13:00:22.845705,2020-05-17,70001,2020.0,6.0,,2185,2182.984703125595,2186.726756969517
2020-11-13 13:00:22.845705,2020-05-17,73000,2020.0,6.0,,3195,2694.376431198313,3696.4028750286225
2020-11-13 13:00:22.845705,2020-05-17,73001,2020.0,6.0,,958,828.7229626138209,1086.8026747795989
2020-11-13 13:00:22.845705,2020-05-17,76000,2020.0,6.0,,27107,24098.151685055826,30115.49490717265
2020-11-13 13:00:22.845705,2020-05-17,76001,2020.0,6.0,,0,0.0,0.0
2020-11-13 13:00:22.845705,2020-05-17,81000,2020.0,6.0,,1689,1519.4392612626991,1859.4453057980738
2020-11-13 13:00:22.845705,2020-05-17,81001,2020.0,6.0,,1040,1013.3986531280209,1066.7276612135
2020-11-13 13:00:22.845705,2020-05-17,85000,2020.0,6.0,,1889,1697.39677297863,2079.722366618666
2020-11-13 13:00:22.845705,2020-05-17,85001,2020.0,6.0,,780,699.7436288056382,859.5011886078106
2020-11-13 13:00:22.845705,2020-05-17,86000,2020.0,6.0,,802,536.8420995694537,1067.7507517348977
2020-11-13 13:00:22.845705,2020-05-17,86001,2020.0,6.0,,94,40.81811289248584,147.939587180707
2020-11-13 13:00:22.845705,2020-05-17,88000,2020.0,6.0,,264,230.04048892703793,298.86666343546017
2020-11-13 13:00:22.845705,2020-05-17,88001,2020.0,6.0,,257,231.33459862514002,282.86075067059113
2020-11-13 13:00:22.845705,2020-05-17,91000,2020.0,6.0,,221,154.6078522724567,287.45554970752517
2020-11-13 13:00:22.845705,2020-05-17,91001,2020.0,6.0,,191,163.40065430818285,218.45852072780374
2020-11-13 13:00:22.845705,2020-05-17,94000,2020.0,6.0,,201,184.3613070507525,217.29798394653375
2020-11-13 13:00:22.845705,2020-05-17,94001,2020.0,6.0,,159,143.74195106410852,173.2783242463577
2020-11-13 13:00:22.845705,2020-05-17,95000,2020.0,6.0,,483,453.89377653370923,511.79620116174874
2020-11-13 13:00:22.845705,2020-05-17,95001,2020.0,6.0,,544,324.4550669705302,763.8387002834993
2020-11-13 13:00:22.845705,2020-05-17,97000,2020.0,6.0,,183,173.77336714850097,192.05949609181843
2020-11-13 13:00:22.845705,2020-05-17,97001,2020.0,6.0,,34,24.116673135904996,43.61997941171615
2020-11-13 13:00:22.845705,2020-05-17,99000,2020.0,6.0,,65,29.192863096207127,101.62815325484641
2020-11-13 13:00:22.845705,2020-05-17,99001,2020.0,6.0,,36,12.383547446471471,59.3102188245353
2020-11-13 13:00:22.845705,2020-06-14,00000,2020.0,7.0,,235498,231839.79475867885,239155.60675099053
2020-11-13 13:00:22.845705,2020-06-14,05000,2020.0,7.0,,40476,36494.46967625287,44457.167398659505
2020-11-13 13:00:22.845705,2020-06-14,05001,2020.0,7.0,,23389,20491.599454384108,26286.256551443606
2020-11-13 13:00:22.845705,2020-06-14,08000,2020.0,7.0,,13496,12092.276790580114,14899.791611152074
2020-11-13 13:00:22.845705,2020-06-14,08001,2020.0,7.0,,7389,6455.372529593761,8322.759969129525
2020-11-13 13:00:22.845705,2020-06-14,11001,2020.0,7.0,,2890203,2297430.9651099304,3482974.1405402645
2020-11-13 13:00:22.845705,2020-06-14,13000,2020.0,7.0,,8012,5250.158006041472,10773.57816736796
2020-11-13 13:00:22.845705,2020-06-14,13001,2020.0,7.0,,5483,4791.292891632944,6175.000319830131
2020-11-13 13:00:22.845705,2020-06-14,15000,2020.0,7.0,,3888,2334.7732487658805,5441.361439496627
2020-11-13 13:00:22.845705,2020-06-14,15001,2020.0,7.0,,501,387.03221974633425,614.1000990854848
2020-11-13 13:00:22.845705,2020-06-14,17000,2020.0,7.0,,1992,1738.1964926388205,2245.2064050080767
2020-11-13 13:00:22.845705,2020-06-14,17001,2020.0,7.0,,620,284.5008855311452,956.4549446214934
2020-11-13 13:00:22.845705,2020-06-14,18000,2020.0,7.0,,1798,1539.672418353011,2056.287609802397
2020-11-13 13:00:22.845705,2020-06-14,18001,2020.0,7.0,,978,872.0283786168458,1084.5103245564046
2020-11-13 13:00:22.845705,2020-06-14,19000,2020.0,7.0,,2906,1886.4562390478977,3926.312614936006
2020-11-13 13:00:22.845705,2020-06-14,19001,2020.0,7.0,,187,42.527458159440556,330.7548183611392
2020-11-13 13:00:22.845705,2020-06-14,20000,2020.0,7.0,,5552,4835.581907057493,6268.033876434456
2020-11-13 13:00:22.845705,2020-06-14,20001,2020.0,7.0,,2690,2598.052660494849,2781.3800005865787
2020-11-13 13:00:22.845705,2020-06-14,23000,2020.0,7.0,,5434,3931.0861875189134,6935.9228587776815
2020-11-13 13:00:22.845705,2020-06-14,23001,2020.0,7.0,,1567,983.3729366461234,2150.1060116807203
2020-11-13 13:00:22.845705,2020-06-14,25000,2020.0,7.0,,11119,9477.759861634922,12760.589757733296
2020-11-13 13:00:22.845705,2020-06-14,27000,2020.0,7.0,,549,466.372984368007,631.7231827601266
2020-11-13 13:00:22.845705,2020-06-14,27001,2020.0,7.0,,274,14.05472465945138,534.6670548571564
2020-11-13 13:00:22.845705,2020-06-14,41000,2020.0,7.0,,5061,4491.037402327997,5630.583065145204
2020-11-13 13:00:22.845705,2020-06-14,41001,2020.0,7.0,,2528,2151.4243425913146,2905.5074929116254
2020-11-13 13:00:22.845705,2020-06-14,44000,2020.0,7.0,,5074,4504.866495250077,5643.127018953861
2020-11-13 13:00:22.845705,2020-06-14,44001,2020.0,7.0,,1567,957.8494280855992,2176.661684370798
2020-11-13 13:00:22.845705,2020-06-14,47000,2020.0,7.0,,4550,3467.3853931367776,5631.623223707809
2020-11-13 13:00:22.845705,2020-06-14,47001,2020.0,7.0,,669,541.8620245598428,796.9273398500867
2020-11-13 13:00:22.845705,2020-06-14,50000,2020.0,7.0,,5509,5155.264845543951,5863.176629113005
2020-11-13 13:00:22.845705,2020-06-14,50001,2020.0,7.0,,3880,3813.672476445359,3947.2359373210497
2020-11-13 13:00:22.845705,2020-06-14,52000,2020.0,7.0,,7111,6368.908224773775,7854.073232930112
2020-11-13 13:00:22.845705,2020-06-14,52001,2020.0,7.0,,2362,1741.8079226770114,2982.2657593591603
2020-11-13 13:00:22.845705,2020-06-14,54000,2020.0,7.0,,6876,5567.421700534241,8184.578299465759
2020-11-13 13:00:22.845705,2020-06-14,54001,2020.0,7.0,,4971,4412.655230650946,5530.023108255644
2020-11-13 13:00:22.845705,2020-06-14,63000,2020.0,7.0,,2037,1450.052558137998,2623.8111301321856
2020-11-13 13:00:22.845705,2020-06-14,63001,2020.0,7.0,,1134,705.0196499119984,1563.4169748567383
2020-11-13 13:00:22.845705,2020-06-14,66000,2020.0,7.0,,3023,2444.8845565896577,3601.4494208462706
2020-11-13 13:00:22.845705,2020-06-14,66001,2020.0,7.0,,1387,1234.770895648671,1538.3892193458585
2020-11-13 13:00:22.845705,2020-06-14,68000,2020.0,7.0,,14323,13188.328868593102,15457.217599297195
2020-11-13 13:00:22.845705,2020-06-14,68001,2020.0,7.0,,6518,5553.542315498267,7482.040949091603
2020-11-13 13:00:22.845705,2020-06-14,70000,2020.0,7.0,,6968,5922.261917894632,8014.578168389386
2020-11-13 13:00:22.845705,2020-06-14,70001,2020.0,7.0,,2040,2037.5596897777907,2041.5612128158734
2020-11-13 13:00:22.845705,2020-06-14,73000,2020.0,7.0,,2695,2149.271090745733,3239.8140884506674
2020-11-13 13:00:22.845705,2020-06-14,73001,2020.0,7.0,,350,207.20457583392084,492.10329091423756
2020-11-13 13:00:22.845705,2020-06-14,76000,2020.0,7.0,,26249,23014.207438160538,29484.300852365424
2020-11-13 13:00:22.845705,2020-06-14,76001,2020.0,7.0,,0,0.0,0.0
2020-11-13 13:00:22.845705,2020-06-14,81000,2020.0,7.0,,1487,1316.2262742443531,1657.3080244473604
2020-11-13 13:00:22.845705,2020-06-14,81001,2020.0,7.0,,872,845.1161260025606,898.5172858522774
2020-11-13 13:00:22.845705,2020-06-14,85000,2020.0,7.0,,1606,1414.4561997171888,1798.0373347202956
2020-11-13 13:00:22.845705,2020-06-14,85001,2020.0,7.0,,674,588.7170514835368,759.8829770479874
2020-11-13 13:00:22.845705,2020-06-14,86000,2020.0,7.0,,802,521.1894946849055,1082.3667828343773
2020-11-13 13:00:22.845705,2020-06-14,86001,2020.0,7.0,,165,107.7893589236694,222.39844820751495
2020-11-13 13:00:22.845705,2020-06-14,88000,2020.0,7.0,,266,229.07527659562123,302.6285247112972
2020-11-13 13:00:22.845705,2020-06-14,88001,2020.0,7.0,,263,237.221275555749,288.74743464894505
2020-11-13 13:00:22.845705,2020-06-14,91000,2020.0,7.0,,324,249.91061474339335,398.4021584451965
2020-11-13 13:00:22.845705,2020-06-14,91001,2020.0,7.0,,192,160.13780322103491,223.8693027119637
2020-11-13 13:00:22.845705,2020-06-14,94000,2020.0,7.0,,79,61.9553516705768,96.17435273683365
2020-11-13 13:00:22.845705,2020-06-14,94001,2020.0,7.0,,64,47.699523744078675,79.38098899455481
2020-11-13 13:00:22.845705,2020-06-14,95000,2020.0,7.0,,303,273.7152348601576,331.6176594881971
2020-11-13 13:00:22.845705,2020-06-14,95001,2020.0,7.0,,328,90.6996141839945,564.6826520205193
2020-11-13 13:00:22.845705,2020-06-14,97000,2020.0,7.0,,95,84.65444749728911,104.58037127486111
2020-11-13 13:00:22.845705,2020-06-14,97001,2020.0,7.0,,0,0.0,0.0
2020-11-13 13:00:22.845705,2020-06-14,99000,2020.0,7.0,,156,116.38703063741107,194.93419720452758
2020-11-13 13:00:22.845705,2020-06-14,99001,2020.0,7.0,,120,94.34753244698119,145.50597096766194
2020-11-13 13:00:22.845705,2020-07-12,00000,2020.0,8.0,,243170,239347.0211808157,246992.65167671157
2020-11-13 13:00:22.845705,2020-07-12,05000,2020.0,8.0,,44129,40147.726718921804,48110.42444132844
2020-11-13 13:00:22.845705,2020-07-12,05001,2020.0,8.0,,24542,21537.887531748933,27546.03180448084
2020-11-13 13:00:22.845705,2020-07-12,08000,2020.0,8.0,,9363,7925.392937345956,10799.901055197717
2020-11-13 13:00:22.845705,2020-07-12,08001,2020.0,8.0,,5532,4565.602450150784,6499.253717765705
2020-11-13 13:00:22.845705,2020-07-12,11001,2020.0,8.0,,2653745,2015783.3133917605,3291707.021243825
2020-11-13 13:00:22.845705,2020-07-12,13000,2020.0,8.0,,6982,4151.569892912414,9813.35272698782
2020-11-13 13:00:22.845705,2020-07-12,13001,2020.0,8.0,,4724,4031.5584950356733,5417.104380234419
2020-11-13 13:00:22.845705,2020-07-12,15000,2020.0,8.0,,3858,2252.316764436858,5464.120976610522
2020-11-13 13:00:22.845705,2020-07-12,15001,2020.0,8.0,,406,287.4012163378344,525.5733857381864
2020-11-13 13:00:22.845705,2020-07-12,17000,2020.0,8.0,,2617,2363.9894095803356,2870.9993803115167
2020-11-13 13:00:22.845705,2020-07-12,17001,2020.0,8.0,,1116,757.9322548390338,1475.0235764242152
2020-11-13 13:00:22.845705,2020-07-12,18000,2020.0,8.0,,2794,2518.8267281561157,3070.1484453678486
2020-11-13 13:00:22.845705,2020-07-12,18001,2020.0,8.0,,1875,1768.9359135661366,1981.417859505695
2020-11-13 13:00:22.845705,2020-07-12,19000,2020.0,8.0,,3195,2088.6801725099413,4302.017133461712
2020-11-13 13:00:22.845705,2020-07-12,19001,2020.0,8.0,,322,161.88567056795785,481.21541650078655
2020-11-13 13:00:22.845705,2020-07-12,20000,2020.0,8.0,,1999,1130.6961032813156,2867.3890176472655
2020-11-13 13:00:22.845705,2020-07-12,20001,2020.0,8.0,,657,561.1548924779189,752.3574888774507
2020-11-13 13:00:22.845705,2020-07-12,23000,2020.0,8.0,,4607,2965.8403905871583,6248.910403458331
2020-11-13 13:00:22.845705,2020-07-12,23001,2020.0,8.0,,999,366.04140181011826,1631.337397976423
2020-11-13 13:00:22.845705,2020-07-12,25000,2020.0,8.0,,12909,11267.545099723153,14550.374995821854
2020-11-13 13:00:22.845705,2020-07-12,27000,2020.0,8.0,,342,254.63997941721163,429.96462854590345
2020-11-13 13:00:22.845705,2020-07-12,27001,2020.0,8.0,,155,0.0,468.9019267540615
2020-11-13 13:00:22.845705,2020-07-12,41000,2020.0,8.0,,5534,4923.50946745628,6143.920539995815
2020-11-13 13:00:22.845705,2020-07-12,41001,2020.0,8.0,,2763,2386.2808696606576,3139.78071476619
2020-11-13 13:00:22.845705,2020-07-12,44000,2020.0,8.0,,3967,3397.5766610752235,4535.815362549499
2020-11-13 13:00:22.845705,2020-07-12,44001,2020.0,8.0,,952,231.8135021949139,1672.5708144596001
2020-11-13 13:00:22.845705,2020-07-12,47000,2020.0,8.0,,3563,2397.4297801386556,4729.095719022929
2020-11-13 13:00:22.845705,2020-07-12,47001,2020.0,8.0,,576,448.7666786628938,703.8188398545399
2020-11-13 13:00:22.845705,2020-07-12,50000,2020.0,8.0,,5685,5330.013312069534,6040.180764286588
2020-11-13 13:00:22.845705,2020-07-12,50001,2020.0,8.0,,4303,4232.238540443209,4374.669912150633
2020-11-13 13:00:22.845705,2020-07-12,52000,2020.0,8.0,,7323,6443.813759101402,8202.165049703033
2020-11-13 13:00:22.845705,2020-07-12,52001,2020.0,8.0,,2653,1992.2206771322883,3314.5127075991522
2020-11-13 13:00:22.845705,2020-07-12,54000,2020.0,8.0,,7073,5764.421700534241,8381.578299465758
2020-11-13 13:00:22.845705,2020-07-12,54001,2020.0,8.0,,4991,4432.146897739853,5549.647694398816
2020-11-13 13:00:22.845705,2020-07-12,63000,2020.0,8.0,,2617,2032.032255723332,3201.516657220929
2020-11-13 13:00:22.845705,2020-07-12,63001,2020.0,8.0,,1590,1160.8289091721413,2019.210713412037
2020-11-13 13:00:22.845705,2020-07-12,66000,2020.0,8.0,,4001,3393.529702262134,4608.218786078074
2020-11-13 13:00:22.845705,2020-07-12,66001,2020.0,8.0,,2117,1961.906164073247,2271.2539509212784
2020-11-13 13:00:22.845705,2020-07-12,68000,2020.0,8.0,,13652,12517.967414890547,14786.85614559464
2020-11-13 13:00:22.845705,2020-07-12,68001,2020.0,8.0,,6162,5130.253311080548,7194.602808040146
2020-11-13 13:00:22.845705,2020-07-12,70000,2020.0,8.0,,4929,3695.2843299018614,6162.401715454121
2020-11-13 13:00:22.845705,2020-07-12,70001,2020.0,8.0,,1084,1082.179793916716,1086.45691810537
2020-11-13 13:00:22.845705,2020-07-12,73000,2020.0,8.0,,2530,1941.359108793848,3119.3269222120985
2020-11-13 13:00:22.845705,2020-07-12,73001,2020.0,8.0,,346,194.63630854417622,496.4465197889052
2020-11-13 13:00:22.845705,2020-07-12,76000,2020.0,8.0,,23394,19952.360963239556,26836.161352996492
2020-11-13 13:00:22.845705,2020-07-12,76001,2020.0,8.0,,0,0.0,0.0
2020-11-13 13:00:22.845705,2020-07-12,81000,2020.0,8.0,,1390,1219.2572158140924,1560.8412264744234
2020-11-13 13:00:22.845705,2020-07-12,81001,2020.0,8.0,,863,836.5448436547019,890.0193716997233
2020-11-13 13:00:22.845705,2020-07-12,85000,2020.0,8.0,,1468,1275.364128405161,1659.6525899053418
2020-11-13 13:00:22.845705,2020-07-12,85001,2020.0,8.0,,536,444.6994581486613,626.557424329761
2020-11-13 13:00:22.845705,2020-07-12,86000,2020.0,8.0,,987,692.0996057176156,1281.9944318044304
2020-11-13 13:00:22.845705,2020-07-12,86001,2020.0,8.0,,158,97.59288269057231,219.22795915688653
2020-11-13 13:00:22.845705,2020-07-12,88000,2020.0,8.0,,205,165.4273995991413,243.66864826329393
2020-11-13 13:00:22.845705,2020-07-12,88001,2020.0,8.0,,223,196.91323872140623,248.45319910536892
2020-11-13 13:00:22.845705,2020-07-12,91000,2020.0,8.0,,125,43.82434976927816,206.6055057753456
2020-11-13 13:00:22.845705,2020-07-12,91001,2020.0,8.0,,56,19.280672774219582,91.83076442533
2020-11-13 13:00:22.845705,2020-07-12,94000,2020.0,8.0,,93,74.91441034761841,110.42880964697558
2020-11-13 13:00:22.845705,2020-07-12,94001,2020.0,8.0,,26,9.468811506718687,42.27430939692249
2020-11-13 13:00:22.845705,2020-07-12,95000,2020.0,8.0,,447,418.2018234061544,476.1042480341939
2020-11-13 13:00:22.845705,2020-07-12,95001,2020.0,8.0,,540,286.83400701556667,792.6314287766943
2020-11-13 13:00:22.845705,2020-07-12,97000,2020.0,8.0,,207,196.18922126600444,217.69070881702856
2020-11-13 13:00:22.845705,2020-07-12,97001,2020.0,8.0,,37,26.16657586667344,47.80648776080896
2020-11-13 13:00:22.845705,2020-07-12,99000,2020.0,8.0,,5,0.0,46.82899347921551
2020-11-13 13:00:22.845705,2020-07-12,99001,2020.0,8.0,,7,0.0,34.958386916584715
2020-11-13 13:00:22.845705,2020-08-09,00000,2020.0,9.0,,241639,237657.9432589216,245619.79460174244
2020-11-13 13:00:22.845705,2020-08-09,05000,2020.0,9.0,,42951,38969.90067784275,46932.598400249386
2020-11-13 13:00:22.845705,2020-08-09,05001,2020.0,9.0,,25062,21991.732907597463,28132.09688291975
2020-11-13 13:00:22.845705,2020-08-09,08000,2020.0,9.0,,7970,6500.3919844486645,9440.339508917737
2020-11-13 13:00:22.845705,2020-08-09,08001,2020.0,9.0,,4565,3565.7747296384205,5563.493078150192
2020-11-13 13:00:22.845705,2020-08-09,11001,2020.0,9.0,,2587056,1906900.0268294085,3267212.489357221
2020-11-13 13:00:22.845705,2020-08-09,13000,2020.0,9.0,,6548,3652.5031016509674,9443.514770594393
2020-11-13 13:00:22.845705,2020-08-09,13001,2020.0,9.0,,4292,3598.5136106145014,4985.239378280874
2020-11-13 13:00:22.845705,2020-08-09,15000,2020.0,9.0,,3564,1914.815660692331,5213.253560140465
2020-11-13 13:00:22.845705,2020-08-09,15001,2020.0,9.0,,585,460.3428368477662,709.5243753270338
2020-11-13 13:00:22.845705,2020-08-09,17000,2020.0,9.0,,2671,2417.9508750336313,2924.9609041004937
2020-11-13 13:00:22.845705,2020-08-09,17001,2020.0,9.0,,1356,976.7024320511857,1736.2533990952236
2020-11-13 13:00:22.845705,2020-08-09,18000,2020.0,9.0,,1787,1494.8340622382163,2078.803253968628
2020-11-13 13:00:22.845705,2020-08-09,18001,2020.0,9.0,,852,745.5109150735136,957.9928610130723
2020-11-13 13:00:22.845705,2020-08-09,19000,2020.0,9.0,,3601,2414.87832136595,4786.940602470626
2020-11-13 13:00:22.845705,2020-08-09,19001,2020.0,9.0,,539,364.4317011179885,713.3555929772658
2020-11-13 13:00:22.845705,2020-08-09,20000,2020.0,9.0,,1032,2.0707811201802997,2062.483845455554
2020-11-13 13:00:22.845705,2020-08-09,20001,2020.0,9.0,,0,0.0,0.0
2020-11-13 13:00:22.845705,2020-08-09,23000,2020.0,9.0,,3179,1396.631059453175,4960.900926315796
2020-11-13 13:00:22.845705,2020-08-09,23001,2020.0,9.0,,570,0.0,1250.1870345888478
2020-11-13 13:00:22.845705,2020-08-09,25000,2020.0,9.0,,13614,11972.89009817954,15255.719994276884
2020-11-13 13:00:22.845705,2020-08-09,27000,2020.0,9.0,,409,317.1547959532816,501.058748657277
2020-11-13 13:00:22.845705,2020-08-09,27001,2020.0,9.0,,212,0.0,585.2177655567973
2020-11-13 13:00:22.845705,2020-08-09,41000,2020.0,9.0,,4844,4213.228056946942,5475.196251418971
2020-11-13 13:00:22.845705,2020-08-09,41001,2020.0,9.0,,2696,2319.5045763781395,3072.564489557731
2020-11-13 13:00:22.845705,2020-08-09,44000,2020.0,9.0,,3567,2998.085770906477,4136.294558803471
2020-11-13 13:00:22.845705,2020-08-09,44001,2020.0,9.0,,906,65.15757273559188,1746.6135696898161
2020-11-13 13:00:22.845705,2020-08-09,47000,2020.0,9.0,,2774,1525.7646285124736,4021.415199712914
2020-11-13 13:00:22.845705,2020-08-09,47001,2020.0,9.0,,240,112.867557583606,367.89283002955875
2020-11-13 13:00:22.845705,2020-08-09,50000,2020.0,9.0,,6024,5668.170660912702,6379.942301989499
2020-11-13 13:00:22.845705,2020-08-09,50001,2020.0,9.0,,4625,4550.064885025207,4700.843561823607
2020-11-13 13:00:22.845705,2020-08-09,52000,2020.0,9.0,,8924,7901.371269771095,9947.604890133895
2020-11-13 13:00:22.845705,2020-08-09,52001,2020.0,9.0,,3074,2374.688760751709,3774.037648034131
2020-11-13 13:00:22.845705,2020-08-09,54000,2020.0,9.0,,6789,5480.421700534241,8097.578299465759
