date,department,week,period,value
5/15/2020,BOLIVAR,20,5,1
5/15/2020,VALLE DEL CAUCA,20,5,1
5/15/2020,BOGOTA DC,20,5,1
5/15/2020,NARIÑO,20,5,1
5/15/2020,NORTE SANTANDER,20,5,1
5/15/2020,BOGOTA DC,20,5,1
5/15/2020,ATLANTICO,20,5,1
5/15/2020,BOLIVAR,20,5,1
5/15/2020,BOGOTA DC,20,5,1
5/15/2020,BOLIVAR,20,5,1
5/15/2020,BOLIVAR,20,5,1
5/15/2020,AMAZONAS,20,5,1
5/15/2020,BOLIVAR,20,5,1
5/15/2020,BOLIVAR,20,5,1
5/15/2020,NARIÑO,20,5,1
5/15/2020,ATLANTICO,20,5,1
5/15/2020,ATLANTICO,20,5,1
5/15/2020,ATLANTICO,20,5,1
5/15/2020,AMAZONAS,20,5,1
5/16/2020,BOLIVAR,20,5,1
5/16/2020,BOGOTA DC,20,5,1
5/16/2020,BOLIVAR,20,5,1
5/16/2020,BOYACA,20,5,1
5/16/2020,BOYACA,20,5,1
5/16/2020,BOLIVAR,20,5,1
5/16/2020,BOGOTA DC,20,5,1
5/16/2020,BOLIVAR,20,5,1
5/16/2020,CHOCO,20,5,1
5/16/2020,VALLE DEL CAUCA,20,5,1
5/16/2020,VALLE DEL CAUCA,20,5,1
5/16/2020,BOGOTA DC,20,5,1
5/16/2020,BOGOTA DC,20,5,1
5/16/2020,HUILA,20,5,1
5/16/2020,ATLANTICO,20,5,1
5/16/2020,AMAZONAS,20,5,1
5/16/2020,NARIÑO,20,5,1
5/16/2020,BOLIVAR,20,5,1
5/16/2020,ATLANTICO,20,5,1
5/17/2020,TOLIMA,21,6,1
5/17/2020,VALLE DEL CAUCA,21,6,1
5/17/2020,MAGDALENA,21,6,1
5/17/2020,AMAZONAS,21,6,1
5/17/2020,BOLIVAR,21,6,1
5/17/2020,BOGOTA DC,21,6,1
5/17/2020,VALLE DEL CAUCA,21,6,1
5/17/2020,VALLE DEL CAUCA,21,6,1
5/17/2020,BOLIVAR,21,6,1
5/17/2020,BOLIVAR,21,6,1
5/17/2020,BOLIVAR,21,6,1
5/17/2020,BOGOTA DC,21,6,1
5/17/2020,VALLE DEL CAUCA,21,6,1
5/17/2020,BOLIVAR,21,6,1
5/17/2020,BOLIVAR,21,6,1
5/17/2020,VALLE DEL CAUCA,21,6,1
5/17/2020,NARIÑO,21,6,1
5/17/2020,NARIÑO,21,6,1
5/17/2020,ATLANTICO,21,6,1
5/17/2020,ATLANTICO,21,6,1
5/17/2020,AMAZONAS,21,6,1
5/18/2020,ATLANTICO,21,6,1
5/18/2020,BOGOTA DC,21,6,1
5/18/2020,VALLE DEL CAUCA,21,6,1
5/18/2020,BOGOTA DC,21,6,1
5/18/2020,BOGOTA DC,21,6,1
5/18/2020,AMAZONAS,21,6,1
5/18/2020,BOGOTA DC,21,6,1
5/18/2020,AMAZONAS,21,6,1
5/18/2020,BOLIVAR,21,6,1
5/18/2020,BOGOTA DC,21,6,1
5/18/2020,BOLIVAR,21,6,1
5/18/2020,NARIÑO,21,6,1
5/18/2020,ATLANTICO,21,6,1
5/18/2020,AMAZONAS,21,6,1
5/18/2020,BOLIVAR,21,6,1
5/18/2020,BOLIVAR,21,6,1
5/18/2020,BOLIVAR,21,6,1
5/18/2020,AMAZONAS,21,6,1
5/18/2020,BOLIVAR,21,6,1
5/18/2020,VALLE DEL CAUCA,21,6,1
5/18/2020,VALLE DEL CAUCA,21,6,1
5/18/2020,BOGOTA DC,21,6,1
5/18/2020,BOLIVAR,21,6,1
5/18/2020,NARIÑO,21,6,1
5/18/2020,NARIÑO,21,6,1
5/18/2020,ATLANTICO,21,6,1
5/19/2020,AMAZONAS,21,6,1
5/19/2020,BOGOTA DC,21,6,1
5/19/2020,CUNDINAMARCA,21,6,1
5/19/2020,CUNDINAMARCA,21,6,1
5/19/2020,BOLIVAR,21,6,1
5/19/2020,VALLE DEL CAUCA,21,6,1
5/19/2020,BOGOTA DC,21,6,1
5/19/2020,VALLE DEL CAUCA,21,6,1
5/19/2020,BOLIVAR,21,6,1
5/19/2020,BOLIVAR,21,6,1
5/19/2020,NARIÑO,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,BOLIVAR,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,BOGOTA DC,21,6,1
5/19/2020,BOLIVAR,21,6,1
5/19/2020,AMAZONAS,21,6,1
5/19/2020,MAGDALENA,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,MAGDALENA,21,6,1
5/19/2020,BOGOTA DC,21,6,1
5/19/2020,NARIÑO,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,NARIÑO,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,ATLANTICO,21,6,1
5/19/2020,AMAZONAS,21,6,1
5/20/2020,ATLANTICO,21,6,1
5/20/2020,BOGOTA DC,21,6,1
5/20/2020,VALLE DEL CAUCA,21,6,1
5/20/2020,BOGOTA DC,21,6,1
5/20/2020,CORDOBA,21,6,1
5/20/2020,VALLE DEL CAUCA,21,6,1
5/20/2020,BOGOTA DC,21,6,1
5/20/2020,BOLIVAR,21,6,1
5/20/2020,BOLIVAR,21,6,1
5/20/2020,VALLE DEL CAUCA,21,6,1
5/20/2020,BOLIVAR,21,6,1
5/20/2020,VALLE DEL CAUCA,21,6,1
5/20/2020,BOLIVAR,21,6,1
5/20/2020,BOLIVAR,21,6,1
5/20/2020,VALLE DEL CAUCA,21,6,1
5/20/2020,BOGOTA DC,21,6,1
5/20/2020,VALLE DEL CAUCA,21,6,1
5/20/2020,MAGDALENA,21,6,1
5/20/2020,VALLE DEL CAUCA,21,6,1
5/20/2020,BOGOTA DC,21,6,1
5/20/2020,BOGOTA DC,21,6,1
5/20/2020,BOLIVAR,21,6,1
5/20/2020,BOLIVAR,21,6,1
5/20/2020,BOLIVAR,21,6,1
5/20/2020,VALLE DEL CAUCA,21,6,1
5/20/2020,ATLANTICO,21,6,1
5/20/2020,NARIÑO,21,6,1
5/20/2020,NARIÑO,21,6,1
5/20/2020,NARIÑO,21,6,1
5/20/2020,ATLANTICO,21,6,1
5/20/2020,ATLANTICO,21,6,1
5/21/2020,ATLANTICO,21,6,1
5/21/2020,NORTE SANTANDER,21,6,1
5/21/2020,BOGOTA DC,21,6,1
5/21/2020,BOGOTA DC,21,6,1
5/21/2020,BOGOTA DC,21,6,1
5/21/2020,ATLANTICO,21,6,1
5/21/2020,VALLE DEL CAUCA,21,6,1
5/21/2020,BOLIVAR,21,6,1
5/21/2020,BOGOTA DC,21,6,1
5/21/2020,BOGOTA DC,21,6,1
5/21/2020,VALLE DEL CAUCA,21,6,1
5/21/2020,BOLIVAR,21,6,1
5/21/2020,AMAZONAS,21,6,1
5/21/2020,VALLE DEL CAUCA,21,6,1
5/21/2020,BOGOTA DC,21,6,1
5/21/2020,BOGOTA DC,21,6,1
5/21/2020,BOYACA,21,6,1
5/21/2020,VALLE DEL CAUCA,21,6,1
5/21/2020,BOGOTA DC,21,6,1
5/21/2020,BOLIVAR,21,6,1
5/21/2020,VALLE DEL CAUCA,21,6,1
5/21/2020,ATLANTICO,21,6,1
5/21/2020,BOLIVAR,21,6,1
5/21/2020,BOLIVAR,21,6,1
5/21/2020,NARIÑO,21,6,1
5/21/2020,ATLANTICO,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/22/2020,BOLIVAR,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,BOLIVAR,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,BOLIVAR,21,6,1
5/22/2020,BOLIVAR,21,6,1
5/22/2020,AMAZONAS,21,6,1
5/22/2020,BOLIVAR,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,AMAZONAS,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/22/2020,BOYACA,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/22/2020,MAGDALENA,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,MAGDALENA,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,ATLANTICO,21,6,1
5/22/2020,NARIÑO,21,6,1
5/22/2020,NARIÑO,21,6,1
5/22/2020,NARIÑO,21,6,1
5/22/2020,VALLE DEL CAUCA,21,6,1
5/22/2020,BOGOTA DC,21,6,1
5/23/2020,VALLE DEL CAUCA,21,6,1
5/23/2020,NARIÑO,21,6,1
5/23/2020,MAGDALENA,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,MAGDALENA,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,BOLIVAR,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,BOLIVAR,21,6,1
5/23/2020,NARIÑO,21,6,1
5/23/2020,BOLIVAR,21,6,1
5/23/2020,BOLIVAR,21,6,1
5/23/2020,VALLE DEL CAUCA,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,VALLE DEL CAUCA,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,BOLIVAR,21,6,1
5/23/2020,VALLE DEL CAUCA,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,BOLIVAR,21,6,1
5/23/2020,BOLIVAR,21,6,1
5/23/2020,VALLE DEL CAUCA,21,6,1
5/23/2020,BOLIVAR,21,6,1
5/23/2020,MAGDALENA,21,6,1
5/23/2020,CORDOBA,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,BOGOTA DC,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,AMAZONAS,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,NARIÑO,21,6,1
5/23/2020,NARIÑO,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,NARIÑO,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/23/2020,AMAZONAS,21,6,1
5/23/2020,ATLANTICO,21,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,AMAZONAS,22,6,1
5/24/2020,CORDOBA,22,6,1
5/24/2020,BOGOTA DC,22,6,1
5/24/2020,BOGOTA DC,22,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,BOGOTA DC,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,BOGOTA DC,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,BOGOTA DC,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,AMAZONAS,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,PUTUMAYO,22,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,NARIÑO,22,6,1
5/24/2020,ATLANTICO,22,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,VALLE DEL CAUCA,22,6,1
5/24/2020,ATLANTICO,22,6,1
5/24/2020,ATLANTICO,22,6,1
5/24/2020,BOLIVAR,22,6,1
5/24/2020,NARIÑO,22,6,1
5/24/2020,ATLANTICO,22,6,1
5/24/2020,PUTUMAYO,22,6,1
5/24/2020,ATLANTICO,22,6,1
5/24/2020,ATLANTICO,22,6,1
5/24/2020,NARIÑO,22,6,1
5/24/2020,ATLANTICO,22,6,1
5/24/2020,ATLANTICO,22,6,1
5/25/2020,BOLIVAR,22,6,1
5/25/2020,BOGOTA DC,22,6,1
5/25/2020,BOLIVAR,22,6,1
5/25/2020,VALLE DEL CAUCA,22,6,1
5/25/2020,VALLE DEL CAUCA,22,6,1
5/25/2020,BOGOTA DC,22,6,1
5/25/2020,BOGOTA DC,22,6,1
5/25/2020,BOLIVAR,22,6,1
5/25/2020,VALLE DEL CAUCA,22,6,1
5/25/2020,VALLE DEL CAUCA,22,6,1
5/25/2020,BOGOTA DC,22,6,1
5/25/2020,BOLIVAR,22,6,1
5/25/2020,BOLIVAR,22,6,1
5/25/2020,VALLE DEL CAUCA,22,6,1
5/25/2020,CORDOBA,22,6,1
5/25/2020,ATLANTICO,22,6,1
5/25/2020,ATLANTICO,22,6,1
5/25/2020,ATLANTICO,22,6,1
5/25/2020,BOLIVAR,22,6,1
5/25/2020,BOLIVAR,22,6,1
5/25/2020,CHOCO,22,6,1
5/25/2020,ATLANTICO,22,6,1
5/25/2020,ATLANTICO,22,6,1
5/25/2020,MAGDALENA,22,6,1
5/25/2020,BOLIVAR,22,6,1
5/25/2020,ATLANTICO,22,6,1
5/25/2020,ATLANTICO,22,6,1
5/25/2020,ATLANTICO,22,6,1
5/26/2020,AMAZONAS,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,BOGOTA DC,22,6,1
5/26/2020,BOLIVAR,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,BOLIVAR,22,6,1
5/26/2020,VALLE DEL CAUCA,22,6,1
5/26/2020,BOGOTA DC,22,6,1
5/26/2020,VALLE DEL CAUCA,22,6,1
5/26/2020,BOGOTA DC,22,6,1
5/26/2020,NARIÑO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,BOLIVAR,22,6,1
5/26/2020,BOGOTA DC,22,6,1
5/26/2020,BOGOTA DC,22,6,1
5/26/2020,VALLE DEL CAUCA,22,6,1
5/26/2020,CUNDINAMARCA,22,6,1
5/26/2020,AMAZONAS,22,6,1
5/26/2020,NARIÑO,22,6,1
5/26/2020,BOGOTA DC,22,6,1
5/26/2020,BOGOTA DC,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,BOLIVAR,22,6,1
5/26/2020,SUCRE,22,6,1
5/26/2020,VALLE DEL CAUCA,22,6,1
5/26/2020,VALLE DEL CAUCA,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,NARIÑO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,VALLE DEL CAUCA,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,CHOCO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,BOLIVAR,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,MAGDALENA,22,6,1
5/26/2020,NARIÑO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,VALLE DEL CAUCA,22,6,1
5/26/2020,ATLANTICO,22,6,1
5/26/2020,BOGOTA DC,22,6,1
5/27/2020,AMAZONAS,22,6,1
5/27/2020,VALLE DEL CAUCA,22,6,1
5/27/2020,NARIÑO,22,6,1
5/27/2020,VALLE DEL CAUCA,22,6,1
5/27/2020,BOLIVAR,22,6,1
5/27/2020,BOGOTA DC,22,6,1
5/27/2020,VALLE DEL CAUCA,22,6,1
5/27/2020,BOGOTA DC,22,6,1
5/27/2020,AMAZONAS,22,6,1
5/27/2020,AMAZONAS,22,6,1
5/27/2020,NARIÑO,22,6,1
5/27/2020,BOLIVAR,22,6,1
5/27/2020,ATLANTICO,22,6,1
5/27/2020,BOGOTA DC,22,6,1
5/27/2020,CUNDINAMARCA,22,6,1
5/27/2020,VALLE DEL CAUCA,22,6,1
5/27/2020,BOGOTA DC,22,6,1
5/27/2020,VALLE DEL CAUCA,22,6,1
5/27/2020,ATLANTICO,22,6,1
5/27/2020,VALLE DEL CAUCA,22,6,1
5/27/2020,BOLIVAR,22,6,1
5/27/2020,BOGOTA DC,22,6,1
5/27/2020,ATLANTICO,22,6,1
5/27/2020,MAGDALENA,22,6,1
5/27/2020,BOLIVAR,22,6,1
5/27/2020,ATLANTICO,22,6,1
5/27/2020,ATLANTICO,22,6,1
5/27/2020,BOLIVAR,22,6,1
5/27/2020,AMAZONAS,22,6,1
5/27/2020,AMAZONAS,22,6,1
5/27/2020,NARIÑO,22,6,1
5/27/2020,AMAZONAS,22,6,1
5/28/2020,BOGOTA DC,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,QUINDIO,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,META,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,BOGOTA DC,22,6,1
5/28/2020,BOGOTA DC,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,CUNDINAMARCA,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,BOGOTA DC,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,BOLIVAR,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,CHOCO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,VALLE DEL CAUCA,22,6,1
5/28/2020,NARIÑO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/28/2020,ATLANTICO,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,CHOCO,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,MAGDALENA,22,6,1
5/29/2020,NORTE SANTANDER,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,BOLIVAR,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,CHOCO,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,AMAZONAS,22,6,1
5/29/2020,BOYACA,22,6,1
5/29/2020,CUNDINAMARCA,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,MAGDALENA,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,CHOCO,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,CHOCO,22,6,1
5/29/2020,BOLIVAR,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,CHOCO,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,BOGOTA DC,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,NARIÑO,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,NARIÑO,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,NARIÑO,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/29/2020,VALLE DEL CAUCA,22,6,1
5/29/2020,ATLANTICO,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,BOLIVAR,22,6,1
5/30/2020,MAGDALENA,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,BOLIVAR,22,6,1
5/30/2020,NARIÑO,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,NARIÑO,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,CUNDINAMARCA,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,AMAZONAS,22,6,1
5/30/2020,RISARALDA,22,6,1
5/30/2020,BOGOTA DC,22,6,1
5/30/2020,BOGOTA DC,22,6,1
5/30/2020,BOGOTA DC,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,BOLIVAR,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,CUNDINAMARCA,22,6,1
5/30/2020,BOLIVAR,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,SANTANDER,22,6,1
5/30/2020,BOGOTA DC,22,6,1
5/30/2020,BOGOTA DC,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,NARIÑO,22,6,1
5/30/2020,BOGOTA DC,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,BOGOTA DC,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,MAGDALENA,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,BOLIVAR,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/30/2020,NARIÑO,22,6,1
5/30/2020,VALLE DEL CAUCA,22,6,1
5/30/2020,ATLANTICO,22,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,MAGDALENA,23,6,1
5/31/2020,MAGDALENA,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,BOLIVAR,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,BOYACA,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,BOLIVAR,23,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,META,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,BOLIVAR,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,NARIÑO,23,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,SUCRE,23,6,1
5/31/2020,BOGOTA DC,23,6,1
5/31/2020,BOLIVAR,23,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,VALLE DEL CAUCA,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,CHOCO,23,6,1
5/31/2020,BOLIVAR,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,ATLANTICO,23,6,1
5/31/2020,MAGDALENA,23,6,1
5/31/2020,BOGOTA DC,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,BOGOTA DC,23,6,1
6/1/2020,BOLIVAR,23,6,1
6/1/2020,VALLE DEL CAUCA,23,6,1
6/1/2020,BOLIVAR,23,6,1
6/1/2020,NARIÑO,23,6,1
6/1/2020,BOGOTA DC,23,6,1
6/1/2020,VALLE DEL CAUCA,23,6,1
6/1/2020,MAGDALENA,23,6,1
6/1/2020,BOGOTA DC,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,BOGOTA DC,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,CUNDINAMARCA,23,6,1
6/1/2020,CUNDINAMARCA,23,6,1
6/1/2020,VALLE DEL CAUCA,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,CHOCO,23,6,1
6/1/2020,BOLIVAR,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,CUNDINAMARCA,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,BOLIVAR,23,6,1
6/1/2020,BOGOTA DC,23,6,1
6/1/2020,BOGOTA DC,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,VALLE DEL CAUCA,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,CUNDINAMARCA,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,BOGOTA DC,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,NARIÑO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,BOLIVAR,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,NARIÑO,23,6,1
6/1/2020,VALLE DEL CAUCA,23,6,1
6/1/2020,ATLANTICO,23,6,1
6/1/2020,ATLANTICO,23,6,1
