exec_date,index,entity,year,period,total
2020-12-16 11:40:22.538824,347,05000,2014,10,276.2278
2020-12-16 11:40:22.538824,348,05000,2014,11,282.8913
2020-12-16 11:40:22.538824,349,05000,2014,12,208.4487
2020-12-16 11:40:22.538824,350,05000,2014,13,209.358
2020-12-16 11:40:22.538824,351,05000,2015,1,226.9444
2020-12-16 11:40:22.538824,352,05000,2015,2,246.3676
2020-12-16 11:40:22.538824,353,05000,2015,3,195.1765
2020-12-16 11:40:22.538824,354,05000,2015,4,258.4954
2020-12-16 11:40:22.538824,355,05000,2015,5,253.8332
2020-12-16 11:40:22.538824,356,05000,2015,6,206.7778
2020-12-16 11:40:22.538824,357,05000,2015,7,241.6125
2020-12-16 11:40:22.538824,358,05000,2015,8,237.5079
2020-12-16 11:40:22.538824,359,05000,2015,9,233.2639
2020-12-16 11:40:22.538824,360,05000,2015,10,238.9793
2020-12-16 11:40:22.538824,361,05000,2015,11,252.0056
2020-12-16 11:40:22.538824,362,05000,2015,12,243.6725
2020-12-16 11:40:22.538824,363,05000,2015,13,177.9683
2020-12-16 11:40:22.538824,364,05000,2016,1,288.7939
2020-12-16 11:40:22.538824,365,05000,2016,2,238.5855
2020-12-16 11:40:22.538824,366,05000,2016,3,284.7846
2020-12-16 11:40:22.538824,367,05000,2016,4,223.4817
2020-12-16 11:40:22.538824,368,05000,2016,5,283.7746
2020-12-16 11:40:22.538824,369,05000,2016,6,228.0725
2020-12-16 11:40:22.538824,370,05000,2016,7,252.9854
2020-12-16 11:40:22.538824,371,05000,2016,8,286.9117
2020-12-16 11:40:22.538824,372,05000,2016,9,258.1731
2020-12-16 11:40:22.538824,373,05000,2016,10,272.2822
2020-12-16 11:40:22.538824,374,05000,2016,11,310.7228
2020-12-16 11:40:22.538824,375,05000,2016,12,211.4078
2020-12-16 11:40:22.538824,376,05000,2016,13,259.6115
2020-12-16 11:40:22.538824,377,05000,2017,1,205.1546
2020-12-16 11:40:22.538824,378,05000,2017,2,271.629
2020-12-16 11:40:22.538824,379,05000,2017,3,256.0236
2020-12-16 11:40:22.538824,380,05000,2017,4,217.146
2020-12-16 11:40:22.538824,381,05000,2017,5,260.6508
2020-12-16 11:40:22.538824,382,05000,2017,6,215.1348
2020-12-16 11:40:22.538824,383,05000,2017,7,254.3451
2020-12-16 11:40:22.538824,384,05000,2017,8,213.9251
2020-12-16 11:40:22.538824,385,05000,2017,9,250.3832
2020-12-16 11:40:22.538824,386,05000,2017,10,215.0592
2020-12-16 11:40:22.538824,387,05000,2017,11,277.0275
2020-12-16 11:40:22.538824,388,05000,2017,12,195.4919
2020-12-16 11:40:22.538824,389,05000,2017,13,193.0573
2020-12-16 11:40:22.538824,390,05000,2018,1,2444.3515
2020-12-16 11:40:22.538824,391,05000,2018,2,729.8785
2020-12-16 11:40:22.538824,392,05000,2018,3,0.0
2020-12-16 11:40:22.538824,393,05000,2018,4,0.0
2020-12-16 11:40:22.538824,394,05000,2018,5,0.0
2020-12-16 11:40:22.538824,395,05000,2018,6,0.0
2020-12-16 11:40:22.538824,396,05000,2018,7,0.0299
2020-12-16 11:40:22.538824,397,05000,2018,8,0.0
